14608513,14608513,RI,"26 Dunford St, Gate",26 Dunford St,Providence,02909,"$203,000",09-24-2021,1,Gate,10-13-2021,Gate,,"NEW, 09-24-2021, 203000. Spanish only","Gate, 09-24-2021, 203000, NEW, 09-24-2021, 203000. Spanish only",,Avery Bouchard 39819,09-28-2021 03:05 AM,Providence,,,SalesRabbit
14031637,14031637,RI,"121 California Ave, NH",121 California Ave,Providence,02905,"$301,000",07-27-2021,4,NH,10-08-2021,NH,,"NH, 07-27-2021, 301000, NH2, 07-27-2021, 301000, NEW, 07-27-2021, 301000","NH, 07-27-2021, 301000, NH, 07-27-2021, 301000, NH2, 07-27-2021, 301000, NEW, 07-27-2021, 301000",,Avery Bouchard 39819,07-29-2021 03:10 AM,Providence,,,SalesRabbit
14031595,14031595,RI,"136 Calla St, NH",136 Calla St,Providence,02905,"$270,000",07-23-2021,3,NH,10-12-2021,NH,,"NH, 07-23-2021, 270000, NH, 07-23-2021, 270000, NEW, 07-23-2021, 270000. Rdx and car in front","NH, 07-23-2021, 270000, NH, 07-23-2021, 270000, NH, 07-23-2021, 270000, NEW, 07-23-2021, 270000. Rdx and car in front",,Avery Bouchard 39819,07-29-2021 03:10 AM,Providence,,,SalesRabbit
13961389,13961389,RI,"111 Magnolia St, NH",111 Magnolia St,Cranston,02910,"$285,000",07-20-2021,3,NH,10-12-2021,NH,,"NH, 07-20-2021, 285000, NH, 07-20-2021, 285000, NEW, 07-20-2021, 285000","NH, 07-20-2021, 285000, NH, 07-20-2021, 285000, NH, 07-20-2021, 285000, NEW, 07-20-2021, 285000",,Avery Bouchard 39819,07-21-2021 03:15 AM,Providence,,,SalesRabbit
13981958,13981958,RI,"223 Wadsworth St, NH",223 Wadsworth St,Providence,02909,"$235,000",07-16-2021,6,NH,10-06-2021,NH,,"NH2, 07-16-2021, 235000, NH2, 07-16-2021, 235000, NHE, 07-16-2021, 235000, NHE, 07-16-2021, 235000, NEW, 07-16-2021, 235000. Come back in a couple weeks. Cherokee is not homeowners","NH, 07-16-2021, 235000, NH2, 07-16-2021, 235000, NH2, 07-16-2021, 235000, NHE, 07-16-2021, 235000, NHE, 07-16-2021, 235000, NEW, 07-16-2021, 235000. Come back in a couple weeks. Cherokee is not homeowners",,Avery Bouchard 39819,07-23-2021 03:14 AM,Providence,,,SalesRabbit
13906198,13906198,RI,"19 Leslie St, NH",19 Leslie St,Cranston,02910,"$240,000",07-14-2021,3,NH,10-15-2021,NH,,"NH, 07-14-2021, 240000, NH, 07-14-2021, 240000, NEW, 07-14-2021, 240000","NH, 07-14-2021, 240000, NH, 07-14-2021, 240000, NH, 07-14-2021, 240000, NEW, 07-14-2021, 240000",,Avery Bouchard 39819,07-15-2021 03:16 AM,Providence,,,SalesRabbit
13884747,13884747,RI,"258 Montgomery Ave, NH",258 Montgomery Ave,Cranston,02905,"$230,000",07-09-2021,2,NH,10-12-2021,NH,,"NHE, 07-09-2021, 230000, NEW, 07-09-2021, 230000. Looks empty but there?s a focus in the driveway","NH, 07-09-2021, 230000, NHE, 07-09-2021, 230000, NEW, 07-09-2021, 230000. Looks empty but there?s a focus in the driveway",,Avery Bouchard 39819,07-13-2021 03:14 AM,Providence,,,SalesRabbit
13839803,13839803,RI,"174 Albert Ave, NH",174 Albert Ave,Cranston,02905,"$535,000",07-06-2021,8,NH,09-30-2021,NH,,"NH2, 07-06-2021, 535000, NH, 07-06-2021, 535000, NH, 07-06-2021, 535000, NH, 07-06-2021, 535000, NEW, 07-06-2021, 535000","NH, 07-06-2021, 535000, NH2, 07-06-2021, 535000, NH, 07-06-2021, 535000, NH, 07-06-2021, 535000, NH, 07-06-2021, 535000, NEW, 07-06-2021, 535000",,Avery Bouchard 39819,07-08-2021 03:07 AM,Providence,,,SalesRabbit
13830564,13830564,RI,"170 Wadsworth St, NH",170 Wadsworth St,Providence,02909,"$266,000",06-30-2021,6,NH,10-06-2021,NH,,"NH, 06-30-2021, 266000, NH2, 06-30-2021, 266000, NHE, 06-30-2021, 266000, NHE, 06-30-2021, 266000, NEW, 06-30-2021, 266000","NH, 06-30-2021, 266000, NH, 06-30-2021, 266000, NH2, 06-30-2021, 266000, NHE, 06-30-2021, 266000, NHE, 06-30-2021, 266000, NEW, 06-30-2021, 266000",,Avery Bouchard 39819,07-07-2021 03:08 AM,Providence,,,SalesRabbit
13749505,13749505,RI,"183 Narragansett Street, NH",183 Narragansett Street,Cranston,02905,"$280,000",06-28-2021,1,NH,07-15-2021,NH,,"NEW, 06-28-2021, 280000","NH, 06-28-2021, 280000, NEW, 06-28-2021, 280000",,Avery Bouchard 39819,06-29-2021 06:13 AM,Providence,,,
13701991,13701991,RI,"139 Pontiac Avenue, NH",139 Pontiac Avenue,Cranston,02910,"$295,000",06-24-2021,11,NH,10-15-2021,NH,,"NH, 06-24-2021, 295000, NH, 06-24-2021, 295000, GB, 06-24-2021, 295000, NHE, 06-24-2021, 295000, VAC, 06-24-2021, 295000, VAC, 06-24-2021, 295000, VAC, 06-24-2021, 295000, NEW, 06-24-2021, 295000, Megan said 2 months.  Sept","NH, 06-24-2021, 295000, NH, 06-24-2021, 295000, NH, 06-24-2021, 295000, GB, 06-24-2021, 295000, NHE, 06-24-2021, 295000, VAC, 06-24-2021, 295000, VAC, 06-24-2021, 295000, VAC, 06-24-2021, 295000, NEW, 06-24-2021, 295000, Megan said 2 months.  Sept",,Avery Bouchard 39819,06-25-2021 06:18 AM,Providence,,,
13749493,13749493,RI,"261 O Connor Street, NH",261 O Connor Street,Providence,02905,"$156,000",06-24-2021,4,NH,08-27-2021,NH,,"GB, 06-24-2021, 156000, 08-25-2021 05:00 PM, NH, 06-24-2021, 156000, NEW, 06-24-2021, 156000. Homeowner off Wednesday and Thursday","NH, 06-24-2021, 156000, GB, 06-24-2021, 156000, 08-25-2021 05:00 PM, NH, 06-24-2021, 156000, NEW, 06-24-2021, 156000. Homeowner off Wednesday and Thursday",,Avery Bouchard 39819,06-29-2021 06:13 AM,Providence,,,
13676250,13676250,RI,"75 High School Avenue, NH",75 High School Avenue,Cranston,02910,"$250,000",06-22-2021,9,NH,10-15-2021,NH,,"NH, 06-22-2021, 250000, NH2, 06-22-2021, 250000, NHE, 06-22-2021, 250000, NHE, 06-22-2021, 250000, NHE, 06-22-2021, 250000, NHE, 06-22-2021, 250000, NEW, 06-22-2021, 250000","NH, 06-22-2021, 250000, NH, 06-22-2021, 250000, NH2, 06-22-2021, 250000, NHE, 06-22-2021, 250000, NHE, 06-22-2021, 250000, NHE, 06-22-2021, 250000, NHE, 06-22-2021, 250000, NEW, 06-22-2021, 250000",,Avery Bouchard 39819,06-23-2021 08:00 AM,Providence,,,
13717642,13717642,RI,"999 Narragansett Boulevard, NH",999 Narragansett Boulevard,Providence,02905,"$430,000",06-18-2021,2,NH,10-08-2021,NH,,"NHE, 06-18-2021, 430000, NEW, 06-18-2021, 430000","NH, 06-18-2021, 430000, NHE, 06-18-2021, 430000, NEW, 06-18-2021, 430000",,Avery Bouchard 39819,06-28-2021 07:21 AM,Providence,,,
14758332,14758332,RI,"56 Wadsworth St, NH2",56 Wadsworth St,Providence,02907,"$178,000",10-12-2021,2,NH2,10-16-2021,NH2,,"NEW, 10-12-2021, 178000. Great look","NH2, 10-12-2021, 178000, NEW, 10-12-2021, 178000. Great look",,Avery Bouchard 39819,10-13-2021 03:05 AM,Providence,,,SalesRabbit
14701351,14701351,RI,"217 Evergreen St, NH2",217 Evergreen St,Cranston,02910,"$185,000",10-05-2021,2,NH2,10-09-2021,NH2,,"NEW, 10-05-2021, 185000","NH2, 10-05-2021, 185000, NEW, 10-05-2021, 185000",,Avery Bouchard 39819,10-06-2021 03:05 AM,Providence,,,SalesRabbit
14690488,14690488,RI,"141 Calaman Rd, NH2",141 Calaman Rd,Cranston,02910,"$292,000",09-29-2021,2,NH2,10-15-2021,NH2,,"NEW, 09-29-2021, 292000","NH2, 09-29-2021, 292000, NEW, 09-29-2021, 292000",,Avery Bouchard 39819,10-05-2021 03:04 AM,Providence,,,SalesRabbit
14588437,14588437,RI,"167 Park Ave, NH2",167 Park Ave,Cranston,02905,"$260,000",09-24-2021,2,NH2,10-11-2021,NH2,,"NEW, 09-24-2021, 260000","NH2, 09-24-2021, 260000, NEW, 09-24-2021, 260000",,Avery Bouchard 39819,09-25-2021 03:04 AM,Providence,,,SalesRabbit
14555509,14555509,RI,"17 Endicott St, NH2",17 Endicott St,Cranston,02910,"$375,000",09-21-2021,3,NH2,10-09-2021,NH2,,"NH, 09-21-2021, 375000, NEW, 09-21-2021, 375000","NH2, 09-21-2021, 375000, NH, 09-21-2021, 375000, NEW, 09-21-2021, 375000",,Avery Bouchard 39819,09-22-2021 03:04 AM,Providence,,,SalesRabbit
14534795,14534795,RI,"23 Pearl Ave, NH2",23 Pearl Ave,Cranston,02905,"$320,000",09-17-2021,2,NH2,10-11-2021,NH2,,"NEW, 09-17-2021, 320000","NH2, 09-17-2021, 320000, NEW, 09-17-2021, 320000",,Avery Bouchard 39819,09-19-2021 03:03 AM,Providence,,,SalesRabbit
14498725,14498725,RI,"50 Beachmont Ave, NH2",50 Beachmont Ave,Cranston,02905,"$348,900",09-15-2021,3,NH2,10-11-2021,NH2,,"NEW, 09-15-2021, 348900","NH2, 09-15-2021, 348900, NEW, 09-15-2021, 348900",,Avery Bouchard 39819,09-16-2021 03:04 AM,Providence,,,SalesRabbit
14435567,14435567,RI,"89 Forest Ave, NH2",89 Forest Ave,Cranston,02910,"$355,000",09-03-2021,6,NH2,10-06-2021,NH2,,"NH, 09-03-2021, 355000, NH2, 09-03-2021, 355000, NEW, 09-03-2021, 355000","NH2, 09-03-2021, 355000, NH, 09-03-2021, 355000, NH2, 09-03-2021, 355000, NEW, 09-03-2021, 355000",,Avery Bouchard 39819,09-09-2021 03:03 AM,Providence,,,SalesRabbit
14377857,14377857,RI,"78 Bryant Rd, NH2",78 Bryant Rd,Cranston,02910,"$443,000",08-31-2021,3,NH2,10-06-2021,NH2,,"NH, 08-31-2021, 443000, NEW, 08-31-2021, 443000","NH2, 08-31-2021, 443000, NH, 08-31-2021, 443000, NEW, 08-31-2021, 443000",,Avery Bouchard 39819,09-02-2021 03:05 AM,Providence,,,SalesRabbit
14287036,14287036,RI,"66 Garland Ave, NH2",66 Garland Ave,Cranston,02910,"$280,000",08-24-2021,6,NH2,10-15-2021,NH2,,"NH2, 08-24-2021, 280000, NEW, 08-24-2021, 280000. After 6","NH2, 08-24-2021, 280000, NH2, 08-24-2021, 280000, NEW, 08-24-2021, 280000. After 6",,Avery Bouchard 39819,08-25-2021 03:15 AM,Providence,,,SalesRabbit
14206747,14206747,RI,"86 Westwood Ave, NH2",86 Westwood Ave,Cranston,02905,"$331,000",08-16-2021,3,NH2,09-20-2021,NH2,,"NHE, 08-16-2021, 331000, NEW, 08-16-2021, 331000","NH2, 08-16-2021, 331000, NHE, 08-16-2021, 331000, NEW, 08-16-2021, 331000",,Avery Bouchard 39819,08-17-2021 03:10 AM,Providence,,,SalesRabbit
14147672,14147672,RI,"16 Glenbridge Ave, NH2",16 Glenbridge Ave,Providence,02909,"$280,000",08-06-2021,4,NH2,10-13-2021,NH2,,"NH2, 08-06-2021, 280000, NEW, 08-06-2021, 280000","NH2, 08-06-2021, 280000, NH2, 08-06-2021, 280000, NEW, 08-06-2021, 280000",,Avery Bouchard 39819,08-10-2021 03:13 AM,Providence,,,SalesRabbit
14128074,14128074,RI,"377 Northup St, NH2",377 Northup St,Cranston,02905,"$257,000",08-06-2021,3,NH2,10-12-2021,NH2,,"NH, 08-06-2021, 257000, NEW, 08-06-2021, 257000. 2 camrys in the driveway","NH2, 08-06-2021, 257000, NH, 08-06-2021, 257000, NEW, 08-06-2021, 257000. 2 camrys in the driveway",,Avery Bouchard 39819,08-07-2021 03:14 AM,Providence,,,SalesRabbit
14116905,14116905,RI,"77 King Philip St, NH2",77 King Philip St,Providence,02909,"$300,000",08-05-2021,3,NH2,10-13-2021,NH2,,"NH, 08-05-2021, 300000, NEW, 08-05-2021, 300000. Babysitter. Homeowner here around 8","NH2, 08-05-2021, 300000, NH, 08-05-2021, 300000, NEW, 08-05-2021, 300000. Babysitter. Homeowner here around 8",,Avery Bouchard 39819,08-06-2021 03:12 AM,Providence,,,SalesRabbit
14107533,14107533,RI,"59 Caporal St, NH2",59 Caporal St,Cranston,02910,"$310,000",08-04-2021,5,NH2,09-29-2021,NH2,,"NH, 08-04-2021, 310000, NH, 08-04-2021, 310000, NH, 08-04-2021, 310000, NEW, 08-04-2021, 310000","NH2, 08-04-2021, 310000, NH, 08-04-2021, 310000, NH, 08-04-2021, 310000, NH, 08-04-2021, 310000, NEW, 08-04-2021, 310000",,Avery Bouchard 39819,08-05-2021 03:12 AM,Providence,,,SalesRabbit
14096102,14096102,RI,"180 Calaman Rd, NH2",180 Calaman Rd,Cranston,02910,"$320,000",08-03-2021,7,NH2,10-15-2021,NH2,,"NH, 08-03-2021, 320000, NH, 08-03-2021, 320000, NH, 08-03-2021, 320000, NH, 08-03-2021, 320000, NH, 08-03-2021, 320000, NEW, 08-03-2021, 320000","NH2, 08-03-2021, 320000, NH, 08-03-2021, 320000, NH, 08-03-2021, 320000, NH, 08-03-2021, 320000, NH, 08-03-2021, 320000, NH, 08-03-2021, 320000, NEW, 08-03-2021, 320000",,Avery Bouchard 39819,08-04-2021 03:50 AM,Providence,,,SalesRabbit
14128009,14128009,RI,"84 Armington St, NH2",84 Armington St,Cranston,02905,"$300,000",08-03-2021,4,NH2,09-21-2021,NH2,,"NH2, 08-03-2021, 300000, NEW, 08-03-2021, 300000","NH2, 08-03-2021, 300000, NH2, 08-03-2021, 300000, NEW, 08-03-2021, 300000",,Avery Bouchard 39819,08-07-2021 03:14 AM,Providence,,,SalesRabbit
14107765,14107765,RI,"9 Daniel Ave, NH2",9 Daniel Ave,Providence,02909,"$290,000",08-03-2021,7,NH2,10-13-2021,NH2,,"NH, 08-03-2021, 290000, NH, 08-03-2021, 290000, NH2, 08-03-2021, 290000, NHE, 08-03-2021, 290000, NEW, 08-03-2021, 290000","NH2, 08-03-2021, 290000, NH, 08-03-2021, 290000, NH, 08-03-2021, 290000, NH2, 08-03-2021, 290000, NHE, 08-03-2021, 290000, NEW, 08-03-2021, 290000",,Avery Bouchard 39819,08-05-2021 03:13 AM,Providence,,,SalesRabbit
14083381,14083381,RI,"667 Pontiac Ave, NH2",667 Pontiac Ave,Cranston,02910,"$375,000",08-02-2021,4,NH2,10-06-2021,NH2,,"NH, 08-02-2021, 375000, NH, 08-02-2021, 375000, NEW, 08-02-2021, 375000","NH2, 08-02-2021, 375000, NH, 08-02-2021, 375000, NH, 08-02-2021, 375000, NEW, 08-02-2021, 375000",,Avery Bouchard 39819,08-03-2021 03:15 AM,Providence,,,SalesRabbit
14032508,14032508,RI,"94 Westcott Ave, NH2",94 Westcott Ave,Cranston,02910,"$330,000",07-27-2021,5,NH2,09-29-2021,NH2,,"NH, 07-27-2021, 330000, NH, 07-27-2021, 330000, NH, 07-27-2021, 330000, NEW, 07-27-2021, 330000","NH2, 07-27-2021, 330000, NH, 07-27-2021, 330000, NH, 07-27-2021, 330000, NH, 07-27-2021, 330000, NEW, 07-27-2021, 330000",,Avery Bouchard 39819,07-29-2021 03:13 AM,Providence,,,SalesRabbit
13896512,13896512,RI,"224 Roosevelt St, NH2",224 Roosevelt St,Providence,02909,"$257,999",07-13-2021,8,NH2,10-13-2021,NH2,,"NH, 07-13-2021, 257999, NH, 07-13-2021, 257999, NH, 07-13-2021, 257999, NH, 07-13-2021, 257999, NHE, 07-13-2021, 257999, NHE, 07-13-2021, 257999, NEW, 07-13-2021, 257999","NH2, 07-13-2021, 257999, NH, 07-13-2021, 257999, NH, 07-13-2021, 257999, NH, 07-13-2021, 257999, NH, 07-13-2021, 257999, NHE, 07-13-2021, 257999, NHE, 07-13-2021, 257999, NEW, 07-13-2021, 257999",,Avery Bouchard 39819,07-14-2021 03:22 AM,Providence,,,SalesRabbit
13916893,13916893,RI,"69 Keith Ave, NH2",69 Keith Ave,Cranston,02910,"$265,000",07-12-2021,5,NH2,10-06-2021,NH2,,"NHE, 07-12-2021, 265000, NHE, 07-12-2021, 265000, NHE, 07-12-2021, 265000, NEW, 07-12-2021, 265000","NH2, 07-12-2021, 265000, NHE, 07-12-2021, 265000, NHE, 07-12-2021, 265000, NHE, 07-12-2021, 265000, NEW, 07-12-2021, 265000",,Avery Bouchard 39819,07-16-2021 03:17 AM,Providence,,,SalesRabbit
13884790,13884790,RI,"23 Babcock St, NH2",23 Babcock St,Providence,02905,"$287,000",07-09-2021,5,NH2,10-12-2021,NH2,,"NH, 07-09-2021, 287000, NH, 07-09-2021, 287000, NH, 07-09-2021, 287000, NH, 07-09-2021, 287000, NEW, 07-09-2021, 287000. Lights on people inside no answer","NH2, 07-09-2021, 287000, NH, 07-09-2021, 287000, NH, 07-09-2021, 287000, NH, 07-09-2021, 287000, NH, 07-09-2021, 287000, NEW, 07-09-2021, 287000. Lights on people inside no answer",,Avery Bouchard 39819,07-13-2021 03:14 AM,Providence,,,SalesRabbit
13840295,13840295,,"100 Douglas St, NH2",100 Douglas St,Cranston,02910,"$342,000",07-02-2021,2,NH2,09-29-2021,NH2,,"NEW, 07-02-2021, 342000","NH2, 07-02-2021, 342000, NEW, 07-02-2021, 342000",,Avery Bouchard 39819,07-08-2021 03:08 AM,Providence,,,SalesRabbit
13690866,13690866,RI,"386 New York Avenue, NH2",386 New York Avenue,Providence,02905,"$280,000",06-23-2021,5,NH2,10-12-2021,NH2,,"NH, 06-23-2021, 280000, NH2, 06-23-2021, 280000, NEW, 06-23-2021, 280000. 2 cars. Pitch black 7pm","NH2, 06-23-2021, 280000, NH, 06-23-2021, 280000, NH2, 06-23-2021, 280000, NEW, 06-23-2021, 280000. 2 cars. Pitch black 7pm",,Avery Bouchard 39819,06-24-2021 07:47 AM,Providence,,,
13637656,13637656,RI,"59 Sunset Avenue, NH2",59 Sunset Avenue,Providence,02909,"$313,000",06-18-2021,6,NH2,10-13-2021,NH2,,"NH2, 06-18-2021, 313000, NH, 06-18-2021, 313000, NHE, 06-18-2021, 313000, NHE, 06-18-2021, 313000, NEW, 06-18-2021, 313000","NH2, 06-18-2021, 313000, NH2, 06-18-2021, 313000, NH, 06-18-2021, 313000, NHE, 06-18-2021, 313000, NHE, 06-18-2021, 313000, NEW, 06-18-2021, 313000",,Avery Bouchard 39819,06-21-2021 07:08 AM,Providence,,,
14757720,14757720,RI,"27 Shafter St, NHE",27 Shafter St,Providence,02909,"$300,000",10-08-2021,2,NHE,10-13-2021,NHE,,"NEW, 10-08-2021, 300000","NHE, 10-08-2021, 300000, NEW, 10-08-2021, 300000",,Avery Bouchard 39819,10-13-2021 03:04 AM,Providence,,,SalesRabbit
14650418,14650418,RI,"127 Gallatin St, NHE",127 Gallatin St,Providence,02907,"$440,000",09-30-2021,2,NHE,10-12-2021,NHE,,"NEW, 09-30-2021, 440000","NHE, 09-30-2021, 440000, NEW, 09-30-2021, 440000",,Avery Bouchard 39819,10-01-2021 03:09 AM,Providence,,,SalesRabbit
14620604,14620604,RI,"393 Friendship St, NHE",393 Friendship St,Providence,02907,"$215,000",09-27-2021,1,NHE,10-08-2021,NHE,,"NEW, 09-27-2021, 215000","NHE, 09-27-2021, 215000, NEW, 09-27-2021, 215000",,Avery Bouchard 39819,09-29-2021 03:05 AM,Providence,,,SalesRabbit
14392558,14392558,RI,"123 Norwood Ave, NHE",123 Norwood Ave,Cranston,02905,"$407,500",09-02-2021,4,NHE,10-12-2021,NHE,,"NH, 09-02-2021, 407500, NEW, 09-02-2021, 407500","NHE, 09-02-2021, 407500, NH, 09-02-2021, 407500, NEW, 09-02-2021, 407500",,Avery Bouchard 39819,09-03-2021 03:03 AM,Providence,,,SalesRabbit
14323610,14323610,RI,"15 Manton Ct, NHE",15 Manton Ct,Providence,02909,"$250,000",08-26-2021,1,NHE,10-13-2021,NHE,,"NEW, 08-26-2021, 250000","NHE, 08-26-2021, 250000, NEW, 08-26-2021, 250000",,Avery Bouchard 39819,08-28-2021 03:05 AM,Providence,,,SalesRabbit
14298633,14298633,RI,"55 Imera St, NHE",55 Imera St,Providence,02909,"$231,700",08-25-2021,1,NHE,10-13-2021,NHE,,"NEW, 08-25-2021, 231700","NHE, 08-25-2021, 231700, NEW, 08-25-2021, 231700",,Avery Bouchard 39819,08-26-2021 03:16 AM,Providence,,,SalesRabbit
14321867,14321867,RI,"124 Edgewood Blvd, NHE",124 Edgewood Blvd,Cranston,02905,"$481,700",08-23-2021,2,NHE,10-09-2021,NHE,,"NHE, 08-23-2021, 481700, NEW, 08-23-2021, 481700","NHE, 08-23-2021, 481700, NHE, 08-23-2021, 481700, NEW, 08-23-2021, 481700",,Avery Bouchard 39819,08-28-2021 03:03 AM,Providence,,,SalesRabbit
14159374,14159374,RI,"2 Edgewood Blvd, NHE",2 Edgewood Blvd,Cranston,02905,"$506,000",08-10-2021,2,NHE,10-11-2021,NHE,,"VAC, 08-10-2021, 506000, NEW, 08-10-2021, 506000","NHE, 08-10-2021, 506000, VAC, 08-10-2021, 506000, NEW, 08-10-2021, 506000",,Avery Bouchard 39819,08-11-2021 03:17 AM,Providence,,,SalesRabbit
13690864,13690864,RI,"126 Homer Street, NHE",126 Homer Street,Providence,02905,"$130,000",06-23-2021,2,NHE,10-12-2021,NHE,,"NHE, 06-23-2021, 130000, NEW, 06-23-2021, 130000","NHE, 06-23-2021, 130000, NHE, 06-23-2021, 130000, NEW, 06-23-2021, 130000",,Avery Bouchard 39819,06-24-2021 07:47 AM,Providence,,,
14445703,14445703,RI,"13 Tennyson Ln, VAC",13 Tennyson Ln,Providence,02905,"$145,000",09-03-2021,1,VAC,09-21-2021,VAC,,"NEW, 09-03-2021, 145000","VAC, 09-03-2021, 145000, NEW, 09-03-2021, 145000",,Avery Bouchard 39819,09-10-2021 03:03 AM,Providence,,,SalesRabbit
14426142,14426142,RI,"53 Cumerford St, VAC",53 Cumerford St,Providence,02909,"$170,000",09-03-2021,1,VAC,09-23-2021,VAC,,"NEW, 09-03-2021, 170000","VAC, 09-03-2021, 170000, NEW, 09-03-2021, 170000",,Avery Bouchard 39819,09-08-2021 03:03 AM,Providence,,,SalesRabbit
14378017,14378017,RI,"82 Roslyn Ave, VAC",82 Roslyn Ave,Cranston,02910,"$350,000",09-01-2021,1,VAC,09-22-2021,VAC,,"NEW, 09-01-2021, 350000","VAC, 09-01-2021, 350000, NEW, 09-01-2021, 350000",,Avery Bouchard 39819,09-02-2021 03:05 AM,Providence,,,SalesRabbit
14130431,14130431,RI,"39 Superior St, VAC",39 Superior St,Providence,02907,"$123,700",08-06-2021,2,VAC,09-21-2021,VAC,,"VAC, 08-06-2021, 123700, NEW, 08-06-2021, 123700","VAC, 08-06-2021, 123700, VAC, 08-06-2021, 123700, NEW, 08-06-2021, 123700",,Avery Bouchard 39819,08-07-2021 03:23 AM,Providence,,,SalesRabbit
